,Product_ID,Product_Category,price$,storeID,supplierID,storeName,supplierName
445,P00303242,Health & Beauty,24.04,1,16,Electro Mart,Sony Corporation
446,P00170442,Health & Beauty,46.79,3,39,Sound Zone,Sonos Inc.
447,P00045842,Health & Beauty,50.16,2,13,Tech Haven,Samsung Electronics
448,P00040442,Health & Beauty,48.35,3,39,Sound Zone,Sonos Inc.
449,P00195842,Home & Kitchen,6.25,4,18,Game Zone,Razer Inc.
452,P00293242,Toys,31.82,6,9,Photo World,Canon Inc.
453,P00064042,Home & Kitchen,26.48,4,18,Game Zone,Razer Inc.
455,P00015542,Grocery,68.98,5,18,InnoTech,Razer Inc.
457,P00105142,Grocery,64.72,4,18,Game Zone,Razer Inc.
459,P00183442,Grocery,51.03,3,39,Sound Zone,Sonos Inc.
460,P00199442,Health & Beauty,65.93,6,9,Photo World,Canon Inc.
461,P00054542,Grocery,13.52,2,13,Tech Haven,Samsung Electronics
462,P00034742,Health & Beauty,50.9,4,18,Game Zone,Razer Inc.
465,P00163142,Household Essentials,14.4,2,13,Tech Haven,Samsung Electronics
466,P00027142,Toys,39.57,7,17,Health Zone,Garmin Ltd.
468,P00053942,Grocery,46.24,2,13,Tech Haven,Samsung Electronics
469,P00173342,Grocery,6.39,7,17,Health Zone,Garmin Ltd.
470,P00233342,Grocery,9.39,1,16,Electro Mart,Sony Corporation
472,P00010842,Toys,3.05,6,9,Photo World,Canon Inc.
473,P00120242,Toys,30.73,3,39,Sound Zone,Sonos Inc.
475,P00223942,Health & Beauty,45.65,3,39,Sound Zone,Sonos Inc.
476,P00362342,Health & Beauty,30.12,5,18,InnoTech,Razer Inc.
477,P00027542,Toys,12.15,3,39,Sound Zone,Sonos Inc.
479,P00234842,Health & Beauty,14.54,2,13,Tech Haven,Samsung Electronics
480,P00029242,Toys,3.54,5,18,InnoTech,Razer Inc.
481,P0097842,Health & Beauty,16.27,3,39,Sound Zone,Sonos Inc.
482,P00160942,Grocery,35.14,1,16,Electro Mart,Sony Corporation
483,P00136542,Health & Beauty,9.46,4,18,Game Zone,Razer Inc.
485,P00127942,Grocery,67.96,5,18,InnoTech,Razer Inc.
486,P00248542,Toys,63.55,3,39,Sound Zone,Sonos Inc.
487,P00145842,Clothing,67.95,1,16,Electro Mart,Sony Corporation
488,P00214342,Health & Beauty,46.67,4,18,Game Zone,Razer Inc.
489,P00161542,Electronics,15.26,1,16,Electro Mart,Sony Corporation
490,P00001942,Health & Beauty,50.17,3,39,Sound Zone,Sonos Inc.
497,P00328042,Toys,45.29,3,39,Sound Zone,Sonos Inc.
498,P00370242,Health & Beauty,14.95,2,13,Tech Haven,Samsung Electronics
499,P00340642,Health & Beauty,33.83,51,51,Pakistan,Pakistan
500,P00358242,Toys,62.86,4,18,Game Zone,Razer Inc.
501,P0096542,Home & Kitchen,53.88,6,9,Photo World,Canon Inc.
502,P0096942,Home & Kitchen,62.86,5,18,InnoTech,Razer Inc.
503,P00074142,Home & Kitchen,24.95,7,17,Health Zone,Garmin Ltd.
505,P00270042,Toys,32.97,5,18,InnoTech,Razer Inc.
507,P00223842,Electronics,6.5,5,18,InnoTech,Razer Inc.
508,P00014842,Grocery,59.86,3,39,Sound Zone,Sonos Inc.
509,P00274342,Electronics,60.19,3,39,Sound Zone,Sonos Inc.
515,P00208742,Grocery,62.85,4,18,Game Zone,Razer Inc.
518,P00304442,Grocery,37.82,1,16,Electro Mart,Sony Corporation
519,P00014042,Grocery,67.23,4,18,Game Zone,Razer Inc.
522,P00133442,Grocery,26.81,7,17,Health Zone,Garmin Ltd.
523,P00159842,Grocery,61.31,2,13,Tech Haven,Samsung Electronics
524,P00019942,Grocery,6.84,4,18,Game Zone,Razer Inc.
526,P00117042,Grocery,28.2,6,9,Photo World,Canon Inc.
527,P00141942,Health & Beauty,45.05,2,13,Tech Haven,Samsung Electronics
529,P00117942,Health & Beauty,9.71,3,39,Sound Zone,Sonos Inc.
530,P00001742,Toys,71.94,1,16,Electro Mart,Sony Corporation
533,P00315442,Grocery,40.57,1,16,Electro Mart,Sony Corporation
534,P00297642,Toys,28.18,4,18,Game Zone,Razer Inc.
535,P00088542,Health & Beauty,30.11,1,16,Electro Mart,Sony Corporation
536,P00089042,Furniture,3.31,4,18,Game Zone,Razer Inc.
537,P00175742,Toys,65.89,5,18,InnoTech,Razer Inc.
541,P00035542,Home & Kitchen,58.2,3,39,Sound Zone,Sonos Inc.
544,P00057942,Grocery,77.95,2,13,Tech Haven,Samsung Electronics
546,P00059442,Household Essentials,67.11,6,9,Photo World,Canon Inc.
547,P00278042,Grocery,27.41,4,18,Game Zone,Razer Inc.
548,P00154042,Grocery,52.74,1,16,Electro Mart,Sony Corporation
553,P00337942,Health & Beauty,56.42,3,39,Sound Zone,Sonos Inc.
555,P00229342,Health & Beauty,47.14,2,13,Tech Haven,Samsung Electronics
556,P00274242,Grocery,34.46,3,39,Sound Zone,Sonos Inc.
557,P00084642,Furniture,61.68,4,18,Game Zone,Razer Inc.
558,P00071242,Grocery,14.21,6,9,Photo World,Canon Inc.
559,P00050442,Grocery,68.22,4,18,Game Zone,Razer Inc.
560,P0097342,Grocery,46.15,5,18,InnoTech,Razer Inc.
562,P00269542,Patio & Garden,31.77,4,18,Game Zone,Razer Inc.
563,P00045542,Health & Beauty,64.76,3,39,Sound Zone,Sonos Inc.
564,P00139742,Toys,21.38,6,9,Photo World,Canon Inc.
565,P00332242,Grocery,56.66,2,13,Tech Haven,Samsung Electronics
566,P00205442,Health & Beauty,2.07,4,18,Game Zone,Razer Inc.
567,P00085542,Health & Beauty,21.99,2,13,Tech Haven,Samsung Electronics
570,P00183142,Office & School Supplies,47.76,7,17,Health Zone,Garmin Ltd.
572,P00298242,Toys,6.89,2,13,Tech Haven,Samsung Electronics
573,P00300942,"Arts, Crafts & Sewing",70.07,7,17,Health Zone,Garmin Ltd.
575,P00013942,Health & Beauty,16.75,1,16,Electro Mart,Sony Corporation
576,P00087042,Automotive,28.29,6,9,Photo World,Canon Inc.
577,P00087342,Health & Beauty,56.97,3,39,Sound Zone,Sonos Inc.
578,P00195642,Health & Beauty,24.26,3,39,Sound Zone,Sonos Inc.
579,P00035842,Health & Beauty,18.84,5,18,InnoTech,Razer Inc.
584,P00147342,Office & School Supplies,49.11,3,39,Sound Zone,Sonos Inc.
586,P00176842,Pets,14.27,2,13,Tech Haven,Samsung Electronics
587,P00275842,Electronics,66.44,5,18,InnoTech,Razer Inc.
589,P00351342,Grocery,76.12,3,39,Sound Zone,Sonos Inc.
590,P00184142,Toys,31.65,1,16,Electro Mart,Sony Corporation
591,P00317342,Toys,19.91,4,18,Game Zone,Razer Inc.
592,P00217242,Grocery,46.03,5,18,InnoTech,Razer Inc.
596,P00335442,Grocery,24.81,3,39,Sound Zone,Sonos Inc.
597,P0098342,Grocery,44.92,1,16,Electro Mart,Sony Corporation
598,P00079742,Grocery,17.79,4,18,Game Zone,Razer Inc.
599,P00143642,Grocery,9.14,1,16,Electro Mart,Sony Corporation
601,P00232342,Patio & Garden,59.69,3,39,Sound Zone,Sonos Inc.
602,P00179042,Patio & Garden,24.12,3,39,Sound Zone,Sonos Inc.
603,P00180942,Patio & Garden,32.15,2,13,Tech Haven,Samsung Electronics
604,P00265742,Health & Beauty,56.56,51,51,Pakistan,Pakistan
605,P00194542,Toys,53.12,4,18,Game Zone,Razer Inc.
607,P00127642,Grocery,73.77,6,9,Photo World,Canon Inc.
608,P00355142,Grocery,22.75,5,18,InnoTech,Razer Inc.
609,P00144642,Grocery,8.74,7,17,Health Zone,Garmin Ltd.
610,P00201342,Grocery,24.02,5,18,InnoTech,Razer Inc.
611,P00251942,Grocery,73.85,5,18,InnoTech,Razer Inc.
612,P00009342,Grocery,4.98,3,39,Sound Zone,Sonos Inc.
614,P00191442,Grocery,5.18,3,39,Sound Zone,Sonos Inc.
617,P00330642,Health & Beauty,45.71,4,18,Game Zone,Razer Inc.
618,P00238542,Health & Beauty,7.4,1,16,Electro Mart,Sony Corporation
619,P0094942,Clothing,75.69,4,18,Game Zone,Razer Inc.
620,P00068042,Home & Kitchen,4.35,7,17,Health Zone,Garmin Ltd.
622,P00005042,Household Essentials,38.07,2,13,Tech Haven,Samsung Electronics
623,P00102042,Health & Beauty,52.51,4,18,Game Zone,Razer Inc.
624,P00059742,Grocery,64.79,6,9,Photo World,Canon Inc.
626,P00248142,Health & Beauty,28.09,2,13,Tech Haven,Samsung Electronics
627,P00279342,Health & Beauty,53.83,3,39,Sound Zone,Sonos Inc.
628,P00267542,Grocery,38.67,1,16,Electro Mart,Sony Corporation
632,P00163342,Household Essentials,15.48,1,16,Electro Mart,Sony Corporation
633,P00116842,Electronics,77.23,4,18,Game Zone,Razer Inc.
636,P00348742,"Arts, Crafts & Sewing",19.76,1,16,Electro Mart,Sony Corporation
637,P00061142,Toys,47.49,4,18,Game Zone,Razer Inc.
638,P00015942,Household Essentials,19.59,5,18,InnoTech,Razer Inc.
639,P00346542,Automotive,33.21,3,39,Sound Zone,Sonos Inc.
640,P00188742,Toys,32.38,2,13,Tech Haven,Samsung Electronics
641,P00346942,Grocery,74.72,6,9,Photo World,Canon Inc.
643,P00007042,Grocery,20.49,4,18,Game Zone,Razer Inc.
644,P00240242,Grocery,3.83,1,16,Electro Mart,Sony Corporation
645,P00291042,Toys,44.8,3,39,Sound Zone,Sonos Inc.
646,P00244642,Patio & Garden,61.92,2,13,Tech Haven,Samsung Electronics
647,P00090542,"Arts, Crafts & Sewing",10.87,3,39,Sound Zone,Sonos Inc.
648,P00274142,Grocery,52.3,4,18,Game Zone,Razer Inc.
651,P00270542,Grocery,31.83,6,9,Photo World,Canon Inc.
657,P00057442,Health & Beauty,75.41,4,18,Game Zone,Razer Inc.
658,P00078142,Toys,6.86,5,18,InnoTech,Razer Inc.
659,P00245642,Health & Beauty,37.89,4,18,Game Zone,Razer Inc.
660,P00037542,Grocery,57.62,3,39,Sound Zone,Sonos Inc.
661,P00049842,Grocery,15.66,6,9,Photo World,Canon Inc.
662,P00022942,Health & Beauty,68.06,2,13,Tech Haven,Samsung Electronics
665,P00350442,Electronics,25.3,4,18,Game Zone,Razer Inc.
666,P00119542,Toys,19.69,2,13,Tech Haven,Samsung Electronics
667,P00025442,Grocery,44.13,7,17,Health Zone,Garmin Ltd.
668,P00080342,Grocery,19.45,2,13,Tech Haven,Samsung Electronics
671,P00338542,Grocery,10.54,7,17,Health Zone,Garmin Ltd.
672,P00246142,Grocery,52.42,1,16,Electro Mart,Sony Corporation
673,P00317642,Grocery,71.38,6,9,Photo World,Canon Inc.
676,P00170642,Health & Beauty,61.39,3,39,Sound Zone,Sonos Inc.
677,P00115442,Toys,66.28,3,39,Sound Zone,Sonos Inc.
678,P00212742,Health & Beauty,22.09,5,18,InnoTech,Razer Inc.
680,P00150742,Toys,2.49,3,39,Sound Zone,Sonos Inc.
682,P00109342,Health & Beauty,77.73,2,13,Tech Haven,Samsung Electronics
683,P00162642,Health & Beauty,16.35,5,18,InnoTech,Razer Inc.
685,P00017042,Toys,68.34,3,39,Sound Zone,Sonos Inc.
686,P00100842,Health & Beauty,6.67,1,16,Electro Mart,Sony Corporation
687,P00329442,Health & Beauty,26.7,4,18,Game Zone,Razer Inc.
688,P00303842,Health & Beauty,2.38,5,18,InnoTech,Razer Inc.
690,P00250242,Health & Beauty,67.27,3,39,Sound Zone,Sonos Inc.
691,P00012542,Health & Beauty,74.21,1,16,Electro Mart,Sony Corporation
692,P00152442,Toys,58.85,4,18,Game Zone,Razer Inc.
695,P00248342,Toys,18.73,1,16,Electro Mart,Sony Corporation
696,P00218642,Health & Beauty,22.47,3,39,Sound Zone,Sonos Inc.
698,P00241542,Grocery,44.34,3,39,Sound Zone,Sonos Inc.
699,P00346442,Grocery,58.61,2,13,Tech Haven,Samsung Electronics
700,P00295942,Electronics,29.43,51,51,Pakistan,Pakistan
702,P00270142,Health & Beauty,54.22,4,18,Game Zone,Razer Inc.
703,P0099042,Health & Beauty,57.68,6,9,Photo World,Canon Inc.
704,P00367142,Patio & Garden,27.41,5,18,InnoTech,Razer Inc.
706,P00118842,Health & Beauty,66.88,7,17,Health Zone,Garmin Ltd.
707,P00034842,Health & Beauty,22.57,5,18,InnoTech,Razer Inc.
708,P00001142,Health & Beauty,11.19,5,18,InnoTech,Razer Inc.
709,P00008842,Grocery,5.31,3,39,Sound Zone,Sonos Inc.
710,P00222142,Health & Beauty,31.16,3,39,Sound Zone,Sonos Inc.
712,P00189842,Home & Kitchen,62.32,4,18,Game Zone,Razer Inc.
718,P00198742,Grocery,49.49,1,16,Electro Mart,Sony Corporation
721,P00004242,Grocery,36.85,4,18,Game Zone,Razer Inc.
722,P00173942,Grocery,43.88,7,17,Health Zone,Garmin Ltd.
724,P00124642,"Arts, Crafts & Sewing",4.54,2,13,Tech Haven,Samsung Electronics
727,P00081142,Household Essentials,31.2,4,18,Game Zone,Razer Inc.
729,P00329542,Grocery,44.42,6,9,Photo World,Canon Inc.
731,P00020142,Baby,23.1,2,13,Tech Haven,Samsung Electronics
734,P00121342,Grocery,29.06,3,39,Sound Zone,Sonos Inc.
736,P00159542,Automotive,55.55,1,16,Electro Mart,Sony Corporation
737,P00115142,Grocery,58.77,1,16,Electro Mart,Sony Corporation
739,P00227542,Furniture,42.43,4,18,Game Zone,Razer Inc.
741,P00241642,Grocery,60.3,1,16,Electro Mart,Sony Corporation
742,P00226742,Patio & Garden,27.58,4,18,Game Zone,Razer Inc.
743,P00062842,Grocery,63.87,5,18,InnoTech,Razer Inc.
747,P00028842,Household Essentials,37.93,3,39,Sound Zone,Sonos Inc.
752,P00284642,Health & Beauty,47.53,2,13,Tech Haven,Samsung Electronics
753,P00250342,"Arts, Crafts & Sewing",20.55,6,9,Photo World,Canon Inc.
755,P00214142,Toys,52.66,4,18,Game Zone,Razer Inc.
758,P00188542,Health & Beauty,54.52,1,16,Electro Mart,Sony Corporation
760,P00088242,Household Essentials,20.36,3,39,Sound Zone,Sonos Inc.
762,P00121042,Office & School Supplies,3.87,2,13,Tech Haven,Samsung Electronics
765,P00116742,Patio & Garden,34.37,3,39,Sound Zone,Sonos Inc.
766,P00289642,Toys,57.35,4,18,Game Zone,Razer Inc.
768,P00227742,Health & Beauty,78.67,6,9,Photo World,Canon Inc.
769,P00127542,Grocery,68.39,4,18,Game Zone,Razer Inc.
771,P00323942,Toys,62.26,5,18,InnoTech,Razer Inc.
772,P00101142,Toys,31.61,4,18,Game Zone,Razer Inc.
775,P00129642,Health & Beauty,14.95,3,39,Sound Zone,Sonos Inc.
776,P00178642,Health & Beauty,18.66,6,9,Photo World,Canon Inc.
777,P00288442,Health & Beauty,42.64,2,13,Tech Haven,Samsung Electronics
778,P00274042,Grocery,19.48,4,18,Game Zone,Razer Inc.
779,P00091842,Toys,59.82,2,13,Tech Haven,Samsung Electronics
782,P00016042,Grocery,58.17,7,17,Health Zone,Garmin Ltd.
783,P00214242,Grocery,47.5,2,13,Tech Haven,Samsung Electronics
785,P00008542,Electronics,13.67,7,17,Health Zone,Garmin Ltd.
786,P00352142,Grocery,32.53,1,16,Electro Mart,Sony Corporation
787,P00150942,Household Essentials,67.55,6,9,Photo World,Canon Inc.
790,P00317442,Grocery,15.57,3,39,Sound Zone,Sonos Inc.
791,P00063342,Grocery,11.96,3,39,Sound Zone,Sonos Inc.
794,P00114542,Health & Beauty,64.76,5,18,InnoTech,Razer Inc.
795,P00156742,Health & Beauty,25.28,3,39,Sound Zone,Sonos Inc.
796,P00119242,"Books, Movies & Music",37.62,2,13,Tech Haven,Samsung Electronics
799,P00193042,Health & Beauty,49.15,5,18,InnoTech,Razer Inc.
805,P00036542,Clothing,54.6,3,39,Sound Zone,Sonos Inc.
806,P00181842,Patio & Garden,8.03,1,16,Electro Mart,Sony Corporation
807,P00304742,Toys,49.42,4,18,Game Zone,Razer Inc.
812,P00163842,Toys,16.66,5,18,InnoTech,Razer Inc.
814,P00028242,Household Essentials,48.04,3,39,Sound Zone,Sonos Inc.
815,P00028542,Household Essentials,31.35,1,16,Electro Mart,Sony Corporation
818,P00184442,Grocery,47.13,4,18,Game Zone,Razer Inc.
821,P00137542,Grocery,39.4,1,16,Electro Mart,Sony Corporation
823,P00150342,Toys,47.73,3,39,Sound Zone,Sonos Inc.
824,P00369742,Health & Beauty,75.5,3,39,Sound Zone,Sonos Inc.
826,P00277942,Grocery,20.57,2,13,Tech Haven,Samsung Electronics
828,P00207042,Health & Beauty,51.51,51,51,Pakistan,Pakistan
830,P00294542,Toys,48.16,4,18,Game Zone,Razer Inc.
832,P00033642,Health & Beauty,55.53,6,9,Photo World,Canon Inc.
835,P00086042,Toys,40.44,5,18,InnoTech,Razer Inc.
837,P00057742,Electronics,20.5,7,17,Health Zone,Garmin Ltd.
838,P00101942,Toys,16.24,5,18,InnoTech,Razer Inc.
839,P00113342,Grocery,48.57,5,18,InnoTech,Razer Inc.
842,P00052642,Health & Beauty,25.29,3,39,Sound Zone,Sonos Inc.
843,P00021642,Toys,50.81,3,39,Sound Zone,Sonos Inc.
844,P00007342,Toys,75.9,4,18,Game Zone,Razer Inc.
845,P00154742,Toys,46.05,1,16,Electro Mart,Sony Corporation
846,P00016342,Grocery,57.18,4,18,Game Zone,Razer Inc.
847,P00141842,Health & Beauty,48.51,7,17,Health Zone,Garmin Ltd.
848,P00197442,Toys,42.23,2,13,Tech Haven,Samsung Electronics
849,P00048642,Health & Beauty,77.36,4,18,Game Zone,Razer Inc.
851,P00358742,Health & Beauty,22.44,6,9,Photo World,Canon Inc.
852,P00370342,Toys,43.72,2,13,Tech Haven,Samsung Electronics
854,P00031442,Health & Beauty,60.34,3,39,Sound Zone,Sonos Inc.
855,P00128242,Health & Beauty,45.48,1,16,Electro Mart,Sony Corporation
857,P00211142,Health & Beauty,61.26,1,16,Electro Mart,Sony Corporation
858,P00152742,Health & Beauty,55.3,4,18,Game Zone,Razer Inc.
859,P00211042,Health & Beauty,7.57,1,16,Electro Mart,Sony Corporation
861,P00148342,Health & Beauty,49.18,4,18,Game Zone,Razer Inc.
863,P00134342,Health & Beauty,66.43,5,18,InnoTech,Razer Inc.
864,P00159942,Health & Beauty,45.86,3,39,Sound Zone,Sonos Inc.
865,P00031642,Health & Beauty,13.12,2,13,Tech Haven,Samsung Electronics
871,P00307342,Toys,30.67,6,9,Photo World,Canon Inc.
876,P00022542,Health & Beauty,44.6,4,18,Game Zone,Razer Inc.
877,P00323842,Electronics,73.06,1,16,Electro Mart,Sony Corporation
878,P00252442,Toys,14.45,3,39,Sound Zone,Sonos Inc.
879,P00304842,Toys,21.23,2,13,Tech Haven,Samsung Electronics
881,P00240142,Health & Beauty,76.74,3,39,Sound Zone,Sonos Inc.
882,P00140042,Grocery,74.53,4,18,Game Zone,Razer Inc.
884,P00289042,Toys,21.08,6,9,Photo World,Canon Inc.
885,P00141442,Toys,45.82,4,18,Game Zone,Razer Inc.
886,P00345742,Grocery,42.51,5,18,InnoTech,Razer Inc.
887,P00065342,Electronics,3.46,4,18,Game Zone,Razer Inc.
888,P00298142,Health & Beauty,51.36,3,39,Sound Zone,Sonos Inc.
892,P00111542,Electronics,26.81,6,9,Photo World,Canon Inc.
893,P00347242,Toys,30.55,2,13,Tech Haven,Samsung Electronics
895,P00277642,Electronics,77.32,4,18,Game Zone,Razer Inc.
900,P00024042,Baby,54.31,2,13,Tech Haven,Samsung Electronics
902,P00064942,Toys,34.98,7,17,Health Zone,Garmin Ltd.
903,P00112442,Household Essentials,15.84,2,13,Tech Haven,Samsung Electronics
905,P00312942,Toys,75.29,7,17,Health Zone,Garmin Ltd.
908,P00125742,Toys,5.33,1,16,Electro Mart,Sony Corporation
909,P00285742,Toys,60.67,6,9,Photo World,Canon Inc.
910,P00004842,Home & Kitchen,45.62,3,39,Sound Zone,Sonos Inc.
914,P00010242,Health & Beauty,71.26,3,39,Sound Zone,Sonos Inc.
915,P00014742,Patio & Garden,70.76,5,18,InnoTech,Razer Inc.
916,P00079442,Toys,65.63,3,39,Sound Zone,Sonos Inc.
918,P00208942,Household Essentials,77.38,2,13,Tech Haven,Samsung Electronics
921,P00322342,Health & Beauty,2.43,5,18,InnoTech,Razer Inc.
922,P00309142,Grocery,28.13,3,39,Sound Zone,Sonos Inc.
924,P00305142,Grocery,40.53,1,16,Electro Mart,Sony Corporation
926,P00128042,Grocery,50.6,4,18,Game Zone,Razer Inc.
928,P00229742,Grocery,36.01,5,18,InnoTech,Razer Inc.
929,P00194642,Grocery,26.43,3,39,Sound Zone,Sonos Inc.
931,P00149542,Grocery,61.27,1,16,Electro Mart,Sony Corporation
932,P00138242,Grocery,10.6,4,18,Game Zone,Razer Inc.
933,P00035242,Toys,64.69,1,16,Electro Mart,Sony Corporation
934,P00135842,Health & Beauty,60.47,3,39,Sound Zone,Sonos Inc.
935,P00035742,Patio & Garden,77.26,3,39,Sound Zone,Sonos Inc.
937,P00019142,Patio & Garden,32.39,2,13,Tech Haven,Samsung Electronics
941,P00188442,Health & Beauty,18.79,51,51,Pakistan,Pakistan
943,P00346342,Grocery,57.88,4,18,Game Zone,Razer Inc.
945,P00111042,Office & School Supplies,12.5,6,9,Photo World,Canon Inc.
948,P00238442,Household Essentials,21.06,5,18,InnoTech,Razer Inc.
949,P00270242,Toys,43.9,7,17,Health Zone,Garmin Ltd.
951,P00197342,Grocery,41.81,5,18,InnoTech,Razer Inc.
952,P00318142,Electronics,60.26,5,18,InnoTech,Razer Inc.
956,P00049642,Toys,29.53,3,39,Sound Zone,Sonos Inc.
957,P00303642,Toys,66.19,3,39,Sound Zone,Sonos Inc.
958,P00071442,Office & School Supplies,34.0,4,18,Game Zone,Razer Inc.
959,P00226442,Patio & Garden,65.16,1,16,Electro Mart,Sony Corporation
962,P0098542,Toys,7.71,4,18,Game Zone,Razer Inc.
963,P00231142,Health & Beauty,69.07,7,17,Health Zone,Garmin Ltd.
964,P00031542,Health & Beauty,22.75,2,13,Tech Haven,Samsung Electronics
968,P00053842,Clothing,33.68,4,18,Game Zone,Razer Inc.
969,P00176042,Toys,18.08,6,9,Photo World,Canon Inc.
970,P00116142,Automotive,75.74,2,13,Tech Haven,Samsung Electronics
971,P00089442,Toys,55.28,3,39,Sound Zone,Sonos Inc.
972,P00128942,Grocery,31.98,1,16,Electro Mart,Sony Corporation
977,P00139942,Health & Beauty,44.71,1,16,Electro Mart,Sony Corporation
978,P00194442,Health & Beauty,24.03,4,18,Game Zone,Razer Inc.
980,P00178442,Health & Beauty,69.64,1,16,Electro Mart,Sony Corporation
983,P00119742,Health & Beauty,26.25,4,18,Game Zone,Razer Inc.
985,P00279642,Baby,53.38,5,18,InnoTech,Razer Inc.
991,P00048142,Grocery,13.03,3,39,Sound Zone,Sonos Inc.
992,P00042942,Grocery,43.05,2,13,Tech Haven,Samsung Electronics
993,P00241242,Grocery,78.75,6,9,Photo World,Canon Inc.
994,P00250542,Clothing,21.9,4,18,Game Zone,Razer Inc.
997,P00100442,Electronics,18.73,1,16,Electro Mart,Sony Corporation
1000,P00279142,Baby,36.93,3,39,Sound Zone,Sonos Inc.
1002,P00256542,Household Essentials,44.54,2,13,Tech Haven,Samsung Electronics
1003,P00272042,Toys,25.55,3,39,Sound Zone,Sonos Inc.
1004,P00057642,Grocery,4.9,4,18,Game Zone,Razer Inc.
1006,P00348542,Grocery,20.59,6,9,Photo World,Canon Inc.
1009,P00310242,Baby,18.27,4,18,Game Zone,Razer Inc.
1010,P00350542,Toys,21.83,5,18,InnoTech,Razer Inc.
1011,P00318942,Toys,43.3,4,18,Game Zone,Razer Inc.
1013,P00150142,Toys,18.78,3,39,Sound Zone,Sonos Inc.
1014,P00062742,Toys,18.45,6,9,Photo World,Canon Inc.
1015,P00367042,Toys,41.53,2,13,Tech Haven,Samsung Electronics
1016,P00070042,Grocery,53.46,4,18,Game Zone,Razer Inc.
1018,P00211942,Toys,41.45,2,13,Tech Haven,Samsung Electronics
1020,P00252842,Toys,19.89,7,17,Health Zone,Garmin Ltd.
1021,P00341342,Grocery,3.95,2,13,Tech Haven,Samsung Electronics
1022,P00117342,Grocery,39.11,7,17,Health Zone,Garmin Ltd.
1025,P00044342,Toys,76.89,1,16,Electro Mart,Sony Corporation
1031,P00090942,Grocery,36.53,6,9,Photo World,Canon Inc.
1033,P00302742,Toys,39.19,3,39,Sound Zone,Sonos Inc.
1034,P00286842,Health & Beauty,60.4,3,39,Sound Zone,Sonos Inc.
1035,P00102342,Toys,50.08,5,18,InnoTech,Razer Inc.
1037,P00104542,Toys,73.39,3,39,Sound Zone,Sonos Inc.
1038,P00360042,Toys,6.3,2,13,Tech Haven,Samsung Electronics
1040,P00307642,Health & Beauty,45.4,5,18,InnoTech,Razer Inc.
1041,P00052842,Automotive,68.54,3,39,Sound Zone,Sonos Inc.
1042,P00057542,Home & Kitchen,58.94,1,16,Electro Mart,Sony Corporation
1046,P00282842,Health & Beauty,3.0,4,18,Game Zone,Razer Inc.
1053,P00281542,Health & Beauty,54.1,5,18,InnoTech,Razer Inc.
1054,P00367542,Health & Beauty,20.81,3,39,Sound Zone,Sonos Inc.
1055,P00253042,Toys,15.66,1,16,Electro Mart,Sony Corporation
1064,P00221942,Grocery,62.75,4,18,Game Zone,Razer Inc.
1069,P00288342,Toys,47.56,1,16,Electro Mart,Sony Corporation
1070,P00115542,Toys,58.87,3,39,Sound Zone,Sonos Inc.
1076,P00321942,Health & Beauty,37.98,3,39,Sound Zone,Sonos Inc.
1078,P00100142,Automotive,64.99,2,13,Tech Haven,Samsung Electronics
1081,P00313542,Health & Beauty,50.73,51,51,Pakistan,Pakistan
1083,P00120142,Health & Beauty,25.9,4,18,Game Zone,Razer Inc.
1084,P00129742,Health & Beauty,5.5,6,9,Photo World,Canon Inc.
1089,P00182742,Grocery,8.63,5,18,InnoTech,Razer Inc.
1091,P00020342,Grocery,20.45,7,17,Health Zone,Garmin Ltd.
1096,P00158142,Toys,71.26,5,18,InnoTech,Razer Inc.
1097,P00002142,Grocery,73.15,5,18,InnoTech,Razer Inc.
1098,P00247742,Toys,51.21,3,39,Sound Zone,Sonos Inc.
